
Training Epoch: [1 | 200] LR: 0.000100
[epoch: 1] (1/391) | Loss: 2.5868 | top1: 7.8125 | top5: 49.2188 
[epoch: 47] (51/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (61/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (71/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (81/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (91/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (101/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (111/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (121/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (131/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (141/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (151/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (161/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (171/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (181/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (191/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (201/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (211/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (221/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (231/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (241/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (251/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (261/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (271/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (281/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (291/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (301/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (311/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (321/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (331/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (341/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (351/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (361/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (371/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (381/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 47] (391/391) | Loss: 0.0015 | top1: 100.0000 | top5: 100.0000 

Training Epoch: [48 | 200] LR: 0.000020
[epoch: 48] (1/391) | Loss: 0.0005 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (11/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (21/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (31/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (41/391) | Loss: 0.0015 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (51/391) | Loss: 0.0015 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (61/391) | Loss: 0.0015 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (71/391) | Loss: 0.0015 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (81/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (91/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (101/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (111/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (121/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (131/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (141/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (151/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (161/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (171/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (181/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (191/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (201/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (211/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (221/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (231/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (241/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (251/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (261/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (271/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (281/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (291/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (301/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (311/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (321/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (331/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (341/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (351/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (361/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (371/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (381/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 
[epoch: 48] (391/391) | Loss: 0.0013 | top1: 100.0000 | top5: 100.0000 

Training Epoch: [49 | 200] LR: 0.000020
[epoch: 49] (1/391) | Loss: 0.0014 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (11/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (21/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (31/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (41/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (51/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (61/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (71/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (81/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (91/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (101/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (111/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (121/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (131/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (141/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (151/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (161/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (171/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (181/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (191/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (201/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (211/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (221/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (231/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (241/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (251/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (261/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (271/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (281/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (291/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (301/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (311/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (321/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (331/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (341/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (351/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (361/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (371/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (381/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 49] (391/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 

Training Epoch: [50 | 200] LR: 0.000020
[epoch: 50] (1/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (11/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (21/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (31/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (41/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (51/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (61/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (71/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (81/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (91/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (101/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (111/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (121/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (131/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (141/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (151/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (161/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (171/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (181/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (191/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (201/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (211/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (221/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (231/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (241/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (251/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (261/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (271/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (281/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (291/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (301/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (311/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (321/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (331/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (341/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (351/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (361/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (371/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (381/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 50] (391/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 

Training Epoch: [51 | 200] LR: 0.000020
[epoch: 51] (1/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (11/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (21/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (31/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (41/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (51/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (61/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (71/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (81/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (91/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (101/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (111/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (121/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (131/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (141/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (151/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (161/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (171/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (181/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (191/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (201/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (211/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (221/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (231/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (241/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (251/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (261/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (271/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (281/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (291/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (301/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (311/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (321/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (331/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (341/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (351/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (361/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (371/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (381/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 51] (391/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 

Training Epoch: [52 | 200] LR: 0.000020
[epoch: 52] (1/391) | Loss: 0.0007 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (11/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (21/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (31/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (41/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (51/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (61/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (71/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (81/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (91/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (101/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (111/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (121/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (131/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (141/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (151/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (161/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (171/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (181/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (191/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (201/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (211/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (221/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (231/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (241/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (251/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (261/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (271/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (281/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (291/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (301/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (311/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (321/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (331/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (341/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (351/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (361/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (371/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (381/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 52] (391/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 

Training Epoch: [53 | 200] LR: 0.000020
[epoch: 53] (1/391) | Loss: 0.0024 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (11/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (21/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (31/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (41/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (51/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (61/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (71/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (81/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (91/391) | Loss: 0.0012 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (101/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (111/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (121/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (131/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (141/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (151/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (161/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (171/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (181/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (191/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (201/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (211/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (221/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (231/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (241/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (251/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (261/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (271/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (281/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (291/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (301/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (311/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (321/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (331/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (341/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (351/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (361/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (371/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (381/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 
[epoch: 53] (391/391) | Loss: 0.0011 | top1: 100.0000 | top5: 100.0000 

Training Epoch: [54 | 200] LR: 0.000020
[epoch: 54] (1/391) | Loss: 0.0007 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (11/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (21/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (31/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (41/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (51/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (61/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (71/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (81/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (91/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (101/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (111/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (121/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (131/391) | Loss: 0.0008 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (141/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (151/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (161/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (171/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (181/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (191/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (201/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (211/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (221/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (231/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (241/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (251/391) | Loss: 0.0009 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (261/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (271/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (281/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
[epoch: 54] (291/391) | Loss: 0.0010 | top1: 100.0000 | top5: 100.0000 
